Time elapsed (ms),Avg throughput (tokens/s),Running (reqs),Swapped (reqs),Pending (reqs),GPU KV cache usage (%),CPU KV cache usage (%)
0,0,0,0,0,0,0
2697.5,15856.7,128,0,0,53.0,0.0
2737.6,3192.8,128,0,0,53.1,0.0
2772.6,3654.8,128,0,0,53.3,0.0
2807.7,3644.6,128,0,0,53.4,0.0
2842.7,3654.7,128,0,0,53.6,0.0
2877.7,3656.1,128,0,0,53.8,0.0
2912.7,3654.5,128,0,0,54.0,0.0
2947.7,3661.1,128,0,0,54.2,0.0
2982.7,3655.1,128,0,0,54.3,0.0
3017.7999999999997,3642.2,128,0,0,54.4,0.0
3052.7999999999997,3660.1,128,0,0,54.5,0.0
3087.7999999999997,3658.2,128,0,0,54.7,0.0
3122.7,3667.7,128,0,0,54.8,0.0
3157.6,3665.4,128,0,0,54.9,0.0
3192.6,3654.6,128,0,0,55.1,0.0
3227.6,3661.2,128,0,0,55.3,0.0
3262.7,3651.9,128,0,0,55.5,0.0
3297.7999999999997,3643.8,128,0,0,55.6,0.0
3332.8999999999996,3649.6,128,0,0,55.8,0.0
3367.9999999999995,3643.7,128,0,0,55.9,0.0
3403.1999999999994,3641.0,128,0,0,56.1,0.0
3438.4999999999995,3629.2,128,0,0,56.3,0.0
3473.6999999999994,3641.3,128,0,0,56.5,0.0
3508.9999999999995,3630.3,128,0,0,56.6,0.0
3544.2999999999997,3622.9,128,0,0,56.8,0.0
3579.6,3626.7,128,0,0,56.9,0.0
3614.9,3624.5,128,0,0,57.0,0.0
3650.2000000000003,3629.7,128,0,0,57.2,0.0
3685.5000000000005,3627.3,128,0,0,57.3,0.0
3720.8000000000006,3622.9,128,0,0,57.4,0.0
3756.100000000001,3623.2,128,0,0,57.5,0.0
3791.500000000001,3612.3,128,0,0,57.8,0.0
3826.800000000001,3626.3,128,0,0,58.0,0.0
3862.200000000001,3614.2,128,0,0,58.1,0.0
3897.6000000000013,3620.3,128,0,0,58.3,0.0
3933.0000000000014,3619.6,128,0,0,58.4,0.0
3968.3000000000015,3621.3,128,0,0,58.6,0.0
4003.8000000000015,3610.3,128,0,0,58.7,0.0
4039.2000000000016,3616.7,128,0,0,59.0,0.0
4074.6000000000017,3610.9,128,0,0,59.1,0.0
4110.100000000002,3608.1,128,0,0,59.3,0.0
4145.700000000003,3599.2,128,0,0,59.4,0.0
4181.200000000003,3605.2,128,0,0,59.4,0.0
4216.800000000003,3598.9,128,0,0,59.6,0.0
4252.300000000003,3602.6,128,0,0,59.8,0.0
4288.000000000003,3587.5,128,0,0,59.9,0.0
4323.600000000003,3598.9,128,0,0,60.0,0.0
4359.2000000000035,3594.0,128,0,0,60.3,0.0
4394.900000000003,3590.0,128,0,0,60.5,0.0
4430.600000000003,3584.0,128,0,0,60.6,0.0
4466.2000000000035,3592.8,128,0,0,60.8,0.0
4501.900000000003,3589.1,128,0,0,60.9,0.0
4537.600000000003,3583.6,128,0,0,61.0,0.0
4573.400000000003,3576.2,128,0,0,61.2,0.0
4609.300000000003,3569.1,128,0,0,61.5,0.0
4645.000000000003,3581.0,128,0,0,61.6,0.0
4680.800000000003,3580.0,128,0,0,61.7,0.0
4716.600000000003,3571.3,128,0,0,61.8,0.0
4752.400000000003,3573.7,128,0,0,61.9,0.0
4788.2000000000035,3572.0,128,0,0,62.1,0.0
4824.000000000004,3572.7,128,0,0,62.3,0.0
4860.000000000004,3559.9,128,0,0,62.4,0.0
4895.800000000004,3573.4,128,0,0,62.5,0.0
4931.7000000000035,3561.8,128,0,0,62.8,0.0
4967.600000000003,3568.3,128,0,0,63.0,0.0
5003.500000000003,3563.0,128,0,0,63.1,0.0
5039.400000000002,3566.5,128,0,0,63.3,0.0
5075.300000000002,3562.9,128,0,0,63.4,0.0
5111.200000000002,3563.7,128,0,0,63.5,0.0
5147.200000000002,3552.2,128,0,0,63.7,0.0
5183.100000000001,3561.7,128,0,0,63.9,0.0
5219.200000000002,3541.4,128,0,0,64.1,0.0
5255.4000000000015,3537.6,128,0,0,64.2,0.0
5291.700000000002,3527.2,128,0,0,64.3,0.0
5327.9000000000015,3534.6,128,0,0,64.4,0.0
5364.100000000001,3535.9,128,0,0,64.6,0.0
5400.300000000001,3534.1,128,0,0,64.8,0.0
5436.500000000001,3534.4,128,0,0,64.9,0.0
5472.700000000001,3534.2,128,0,0,65.0,0.0
5508.900000000001,3534.3,128,0,0,65.3,0.0
5545.1,3531.1,128,0,0,65.5,0.0
5674.400000000001,989.6,128,0,0,65.6,0.0
5711.3,3466.3,128,0,0,65.7,0.0
5747.8,3505.4,128,0,0,65.9,0.0
5784.2,3513.0,128,0,0,66.0,0.0
5820.599999999999,3512.4,128,0,0,66.2,0.0
5857.2,3501.9,128,0,0,66.4,0.0
5893.599999999999,3517.2,128,0,0,66.6,0.0
5930.099999999999,3503.0,128,0,0,66.7,0.0
5966.599999999999,3507.0,128,0,0,66.8,0.0
6003.099999999999,3504.9,128,0,0,66.9,0.0
6039.7,3499.3,128,0,0,67.1,0.0
6076.4,3489.4,128,0,0,67.3,0.0
6113.0,3500.2,128,0,0,67.4,0.0
6149.7,3487.1,128,0,0,67.5,0.0
6186.599999999999,3470.4,128,0,0,67.8,0.0
6223.299999999999,3484.4,128,0,0,68.0,0.0
6260.099999999999,3480.5,128,0,0,68.1,0.0
6296.7,3494.5,128,0,0,68.2,0.0
6333.5,3479.9,128,0,0,68.4,0.0
6370.4,3468.8,128,0,0,68.5,0.0
6407.2,3476.9,128,0,0,68.7,0.0
6443.9,3483.5,128,0,0,68.9,0.0
6480.599999999999,3489.7,128,0,0,69.1,0.0
6517.299999999999,3485.1,128,0,0,69.2,0.0
6554.199999999999,3469.6,128,0,0,69.3,0.0
6590.999999999999,3473.7,128,0,0,69.4,0.0
6627.899999999999,3467.5,128,0,0,69.6,0.0
6664.899999999999,3458.2,128,0,0,69.8,0.0
6701.899999999999,3458.4,128,0,0,69.9,0.0
6738.799999999998,3465.9,128,0,0,70.0,0.0
6775.799999999998,3458.1,128,0,0,70.3,0.0
6812.699999999998,3471.8,128,0,0,70.5,0.0
6849.599999999998,3472.6,128,0,0,70.6,0.0
6886.499999999997,3471.8,128,0,0,70.7,0.0
6923.299999999997,3475.8,128,0,0,70.9,0.0
6960.299999999997,3463.1,128,0,0,71.0,0.0
6997.199999999997,3465.7,128,0,0,71.2,0.0
7034.199999999997,3462.8,128,0,0,71.4,0.0
7071.199999999997,3460.7,128,0,0,71.6,0.0
7108.199999999997,3463.8,128,0,0,71.7,0.0
7145.199999999997,3457.0,128,0,0,71.8,0.0
7182.299999999997,3449.6,128,0,0,71.9,0.0
7219.499999999997,3443.5,128,0,0,72.1,0.0
7256.599999999998,3449.1,128,0,0,72.2,0.0
7293.699999999998,3452.9,128,0,0,72.4,0.0
7330.799999999998,3450.1,128,0,0,72.5,0.0
7367.999999999998,3441.4,128,0,0,72.7,0.0
7405.199999999998,3436.7,128,0,0,72.9,0.0
7442.399999999998,3442.3,128,0,0,73.1,0.0
7479.499999999998,3445.6,128,0,0,73.2,0.0
7516.699999999998,3437.6,128,0,0,73.3,0.0
7553.899999999998,3436.8,128,0,0,73.5,0.0
7591.199999999998,3433.1,128,0,0,73.7,0.0
7628.399999999998,3436.7,128,0,0,73.9,0.0
7665.599999999998,3439.3,128,0,0,74.1,0.0
7702.899999999998,3433.6,128,0,0,74.2,0.0
7740.199999999998,3435.4,128,0,0,74.3,0.0
7777.499999999998,3430.1,128,0,0,74.4,0.0
7814.899999999998,3421.9,128,0,0,74.6,0.0
7852.299999999997,3422.8,128,0,0,74.7,0.0
7889.699999999997,3420.1,128,0,0,74.8,0.0
7927.099999999997,3424.9,128,0,0,75.0,0.0
7964.499999999996,3421.8,128,0,0,75.2,0.0
8001.999999999996,3415.1,128,0,0,75.4,0.0
8039.599999999997,3405.1,128,0,0,75.5,0.0
8077.199999999997,3405.5,128,0,0,75.7,0.0
8114.799999999997,3407.6,128,0,0,75.8,0.0
8152.399999999998,3401.4,128,0,0,76.0,0.0
8190.099999999998,3399.0,128,0,0,76.2,0.0
8227.799999999997,3395.0,128,0,0,76.4,0.0
8265.399999999998,3399.8,128,0,0,76.6,0.0
8303.099999999999,3397.0,128,0,0,76.7,0.0
8340.899999999998,3387.9,128,0,0,76.8,0.0
8378.699999999997,3390.5,128,0,0,76.9,0.0
8416.499999999996,3385.4,128,0,0,77.1,0.0
8454.299999999996,3384.6,128,0,0,77.2,0.0
8492.099999999995,3389.6,128,0,0,77.3,0.0
8529.999999999995,3379.1,128,0,0,77.4,0.0
8567.799999999994,3383.3,128,0,0,77.7,0.0
8605.499999999995,3391.6,128,0,0,77.9,0.0
8643.299999999994,3388.0,128,0,0,78.0,0.0
8681.099999999993,3389.1,128,0,0,78.2,0.0
8718.899999999992,3390.7,128,0,0,78.3,0.0
8756.699999999992,3384.4,128,0,0,78.5,0.0
8794.49999999999,3382.2,128,0,0,78.7,0.0
8832.39999999999,3381.1,128,0,0,78.9,0.0
8870.29999999999,3377.3,128,0,0,79.0,0.0
8908.19999999999,3375.8,128,0,0,79.2,0.0
8946.09999999999,3374.0,128,0,0,79.3,0.0
8983.999999999989,3379.0,128,0,0,79.4,0.0
9021.899999999989,3373.4,128,0,0,79.5,0.0
9059.899999999989,3366.5,128,0,0,79.7,0.0
9097.999999999989,3363.7,128,0,0,79.8,0.0
9135.999999999989,3369.3,128,0,0,79.9,0.0
9173.999999999989,3365.0,128,0,0,80.2,0.0
9212.09999999999,3360.9,128,0,0,80.4,0.0
9250.19999999999,3357.2,128,0,0,80.5,0.0
9288.29999999999,3357.0,128,0,0,80.7,0.0
9326.49999999999,3350.6,128,0,0,80.8,0.0
9364.599999999991,3356.0,128,0,0,80.9,0.0
9402.799999999992,3352.6,128,0,0,81.1,0.0
9440.899999999992,3356.1,128,0,0,81.4,0.0
9479.099999999993,3351.0,128,0,0,81.5,0.0
9517.399999999992,3345.2,128,0,0,81.6,0.0
9555.699999999992,3346.1,128,0,0,81.7,0.0
9593.99999999999,3341.8,128,0,0,81.8,0.0
9632.29999999999,3339.7,128,0,0,82.0,0.0
9670.59999999999,3339.1,128,0,0,82.2,0.0
9708.999999999989,3335.6,128,0,0,82.3,0.0
9747.299999999988,3338.3,128,0,0,82.4,0.0
9785.699999999988,3332.6,128,0,0,82.7,0.0
9824.099999999988,3337.4,128,0,0,82.9,0.0
9862.499999999987,3331.8,128,0,0,83.0,0.0
9900.899999999987,3331.1,128,0,0,83.2,0.0
9939.399999999987,3328.6,128,0,0,83.3,0.0
9977.799999999987,3333.3,128,0,0,83.4,0.0
10016.199999999986,3329.1,128,0,0,83.6,0.0
10054.599999999986,3331.0,128,0,0,83.8,0.0
10093.099999999986,3321.0,128,0,0,84.0,0.0
10131.699999999986,3319.1,128,0,0,84.1,0.0
10170.299999999987,3319.7,128,0,0,84.2,0.0
10208.799999999987,3321.6,128,0,0,84.3,0.0
10247.399999999987,3317.1,128,0,0,84.5,0.0
10285.999999999987,3315.4,128,0,0,84.7,0.0
10324.599999999988,3314.1,128,0,0,84.8,0.0
10363.299999999988,3309.2,128,0,0,84.9,0.0
10401.999999999989,3306.3,128,0,0,85.2,0.0
10440.69999999999,3306.8,128,0,0,85.4,0.0
10479.499999999989,3295.1,128,0,0,85.5,0.0
10518.299999999988,3299.2,128,0,0,85.7,0.0
10557.199999999988,3291.4,128,0,0,85.8,0.0
10596.099999999988,3292.2,128,0,0,85.9,0.0
10634.999999999987,3293.9,128,0,0,86.1,0.0
10673.899999999987,3291.2,128,0,0,86.3,0.0
10712.799999999987,3294.3,128,0,0,86.5,0.0
10751.899999999987,3275.9,128,0,0,86.6,0.0
10790.799999999987,3288.5,128,0,0,86.7,0.0
10829.799999999987,3281.7,128,0,0,86.8,0.0
10868.799999999987,3281.6,128,0,0,87.0,0.0
10907.799999999987,3279.9,128,0,0,87.2,0.0
10946.899999999987,3277.2,128,0,0,87.3,0.0
10985.899999999987,3278.7,128,0,0,87.4,0.0
11024.999999999987,3272.2,128,0,0,87.7,0.0
11064.099999999988,3277.4,128,0,0,87.9,0.0
11103.099999999988,3281.0,128,0,0,88.0,0.0
11142.099999999988,3282.1,128,0,0,88.1,0.0
11181.099999999988,3278.2,128,0,0,88.3,0.0
11220.199999999988,3273.9,128,0,0,88.4,0.0
11380.599999999988,798.1,128,0,0,88.6,0.0
11420.599999999988,3198.9,128,0,0,88.8,0.0
11460.099999999988,3242.5,128,0,0,89.0,0.0
11499.499999999987,3249.9,128,0,0,89.1,0.0
11538.899999999987,3246.5,128,0,0,89.2,0.0
11578.199999999986,3254.2,128,0,0,89.3,0.0
11617.599999999986,3252.8,128,0,0,89.5,0.0
11656.899999999985,3260.3,128,0,0,89.7,0.0
11696.299999999985,3245.1,128,0,0,89.8,0.0
11735.599999999984,3259.5,128,0,0,89.9,0.0
