step_id,dur(ms),running_reqs,resumed_reqs,raw_running
276,33.0861,21,0,21
277,33.1631,21,0,21
278,33.1557,21,0,21
279,33.1256,21,0,21
280,33.1490,21,0,21
281,33.4423,21,0,21
282,33.0200,20,0,20
283,32.8982,20,0,20
284,32.9342,20,0,20
285,32.9037,20,0,20
286,32.9289,20,0,20
287,32.8774,20,0,20
288,32.9394,20,0,20
289,32.9714,20,0,20
290,32.9549,20,0,20
291,33.0346,20,0,20
292,33.2642,20,0,20
293,32.9645,20,0,20
294,33.0169,20,0,20
295,33.0491,20,0,20
296,33.1249,20,0,20
297,33.1581,20,0,20
298,33.1593,20,0,20
299,33.4027,20,0,20
300,33.2401,20,0,20
301,33.2813,20,0,20
302,33.1874,20,0,20
303,33.3009,20,0,20
304,33.1876,20,0,20
305,33.1950,20,0,20
306,32.8295,19,0,19
307,32.6757,19,0,19
308,32.5954,19,0,19
309,32.6011,19,0,19
310,32.6467,19,0,19
311,32.6219,19,0,19
312,32.6166,19,0,19
313,32.6426,19,0,19
314,32.7244,19,0,19
315,32.7122,19,0,19
316,32.6726,19,0,19
317,32.6869,19,0,19
318,32.6967,19,0,19
319,32.7406,19,0,19
320,32.7396,19,0,19
321,32.7191,19,0,19
322,32.7537,19,0,19
323,32.7754,19,0,19
324,32.7590,19,0,19
325,32.8319,19,0,19
326,32.8050,19,0,19
327,32.8436,19,0,19
328,32.8867,19,0,19
329,32.8798,19,0,19
330,32.8827,19,0,19
331,32.8960,19,0,19
332,32.8875,19,0,19
333,32.9089,19,0,19
334,32.9421,19,0,19
335,32.9320,19,0,19
336,32.9492,19,0,19
337,32.9175,19,0,19
338,32.9819,19,0,19
339,32.9385,19,0,19
340,32.9406,19,0,19
341,32.9993,19,0,19
342,32.9685,19,0,19
343,33.0000,19,0,19
344,33.0064,19,0,19
345,33.0148,19,0,19
346,33.0350,19,0,19
347,33.0656,19,0,19
348,33.0734,19,0,19
349,32.6903,18,0,18
350,32.6548,18,0,18
351,32.6650,18,0,18
352,32.6693,18,0,18
353,32.7051,18,0,18
354,32.7508,18,0,18
355,32.7425,18,0,18
356,32.7277,18,0,18
357,32.7175,18,0,18
358,32.7666,18,0,18
359,32.8500,18,0,18
360,32.8352,18,0,18
361,32.9044,18,0,18
362,32.8124,18,0,18
363,32.8360,18,0,18
364,32.9075,18,0,18
365,32.8968,18,0,18
366,32.8550,18,0,18
367,32.9022,18,0,18
368,32.9051,18,0,18
369,32.8844,18,0,18
370,32.8906,18,0,18
371,32.9266,18,0,18
372,32.9080,18,0,18
373,32.9952,18,0,18
374,32.9213,18,0,18
375,32.5444,17,0,17
376,32.5322,17,0,17
377,32.5527,17,0,17
378,32.5630,17,0,17
379,32.5894,17,0,17
380,32.5809,17,0,17
381,32.5854,17,0,17
382,32.6092,17,0,17
383,32.6221,17,0,17
384,32.6135,17,0,17
385,32.6304,17,0,17
386,32.6507,17,0,17
387,32.6359,17,0,17
388,32.7854,17,0,17
389,32.6488,17,0,17
390,32.6550,17,0,17
391,32.7463,17,0,17
392,32.7284,17,0,17
393,32.8107,17,0,17
394,32.7568,17,0,17
395,32.7380,17,0,17
396,32.7744,17,0,17
397,32.7766,17,0,17
398,32.8305,17,0,17
399,32.7935,17,0,17
400,32.7663,17,0,17
401,32.8877,17,0,17
402,32.8193,17,0,17
403,33.2468,16,0,16
404,107.2772,16,1,15
405,33.6843,16,0,16
406,33.4582,16,0,16
407,33.4563,16,0,16
408,33.4368,16,0,16
409,33.4382,16,0,16
410,33.4342,16,0,16
411,33.4554,16,0,16
412,33.4656,16,0,16
413,33.4396,16,0,16
414,33.4685,16,0,16
415,33.4797,16,0,16
416,33.4530,16,0,16
417,33.5093,16,0,16
418,33.5279,16,0,16
419,33.5348,16,0,16
420,33.4952,16,0,16
421,33.5090,16,0,16
422,33.5264,16,0,16
423,33.5269,16,0,16
424,33.5693,16,0,16
425,33.5693,16,0,16
426,33.5438,16,0,16
427,33.5884,16,0,16
428,33.5534,16,0,16
429,33.5982,16,0,16
430,33.5960,16,0,16
431,33.6487,16,0,16
432,34.0693,16,0,16
433,33.6130,16,0,16
434,33.5879,16,0,16
435,33.6950,16,0,16
436,33.6766,16,0,16
437,33.6614,16,0,16
438,33.6497,16,0,16
439,33.2086,15,0,15
440,33.1371,15,0,15
441,33.1769,15,0,15
442,33.1445,15,0,15
443,33.1316,15,0,15
444,33.1616,15,0,15
445,33.1779,15,0,15
446,108.0823,15,1,14
447,33.7169,15,0,15
448,33.7365,15,0,15
449,33.5338,15,0,15
450,33.4072,15,0,15
451,33.3173,15,0,15
452,33.2718,15,0,15
453,33.2696,15,0,15
454,33.2594,15,0,15
455,64.4751,15,1,14
456,33.2673,15,0,15
457,33.2780,15,0,15
458,33.3295,15,0,15
459,33.2978,15,0,15
460,33.3049,15,0,15
461,33.3200,15,0,15
462,33.3233,15,0,15
463,33.3037,15,0,15
464,33.3481,15,0,15
465,33.3457,15,0,15
466,33.3457,15,0,15
467,33.3135,15,0,15
468,33.3149,15,0,15
469,33.3524,15,0,15
470,33.4918,15,0,15
471,33.3514,15,0,15
472,33.3703,15,0,15
473,33.3822,15,0,15
474,33.4280,15,0,15
475,33.4449,15,0,15
476,33.4306,15,0,15
477,33.4189,15,0,15
478,33.4225,15,0,15
479,33.5398,15,0,15
480,33.4349,15,0,15
481,33.4418,15,0,15
482,33.4637,15,0,15
483,33.4492,15,0,15
484,33.4888,15,0,15
485,33.4799,15,0,15
486,33.5617,15,0,15
487,33.4578,15,0,15
488,33.4799,15,0,15
489,33.5054,15,0,15
490,33.5302,15,0,15
491,33.5567,15,0,15
492,33.5531,15,0,15
493,33.5712,15,0,15
494,33.5743,15,0,15
495,33.3271,14,0,14
496,33.2522,14,0,14
497,33.2530,14,0,14
498,33.2594,14,0,14
499,33.2544,14,0,14
500,33.2670,14,0,14
501,33.2704,14,0,14
502,74.6250,14,1,13
503,33.4427,14,0,14
504,33.3030,14,0,14
505,33.2985,14,0,14
506,33.3626,14,0,14
507,33.3266,14,0,14
508,33.2785,14,0,14
509,33.3052,14,0,14
510,33.2789,14,0,14
511,33.3316,14,0,14
512,33.3669,14,0,14
513,33.3500,14,0,14
514,33.3500,14,0,14
515,33.3893,14,0,14
516,33.3703,14,0,14
517,33.4094,14,0,14
518,33.5152,14,0,14
519,33.3512,14,0,14
520,33.3514,14,0,14
521,33.3910,14,0,14
522,33.4182,14,0,14
523,33.4449,14,0,14
524,33.4780,14,0,14
525,33.4530,14,0,14
526,33.4756,14,0,14
527,33.4888,14,0,14
528,33.5526,14,0,14
529,33.5343,14,0,14
530,33.5276,14,0,14
531,33.5472,14,0,14
532,33.5371,14,0,14
533,33.5486,14,0,14
534,33.5360,14,0,14
535,33.6115,14,0,14
536,33.5548,14,0,14
537,33.5381,14,0,14
538,33.5648,14,0,14
539,33.5608,14,0,14
540,33.6030,14,0,14
541,33.5884,14,0,14
542,33.6118,14,0,14
543,33.6103,14,0,14
544,33.6154,14,0,14
545,33.6485,14,0,14
546,33.6452,14,0,14
547,33.6394,14,0,14
548,33.6244,14,0,14
549,33.4051,13,0,13
550,33.3183,13,0,13
551,33.3149,13,0,13
552,33.3009,13,0,13
553,33.4015,13,0,13
554,33.3683,13,0,13
555,33.3803,13,0,13
556,33.4234,13,0,13
557,145.3986,14,2,12
558,33.7782,14,0,14
559,33.6959,14,0,14
560,60.4303,14,1,13
561,33.6413,14,0,14
562,33.6964,14,0,14
563,33.5741,14,0,14
564,33.6015,14,0,14
565,33.6125,14,0,14
566,33.5965,14,0,14
567,33.5841,14,0,14
568,33.6158,14,0,14
569,33.6368,14,0,14
570,33.6230,14,0,14
571,33.6158,14,0,14
572,33.6056,14,0,14
573,33.6130,14,0,14
574,33.6936,14,0,14
575,33.6390,14,0,14
576,33.7741,14,0,14
577,33.6950,14,0,14
578,33.6978,14,0,14
579,33.7169,14,0,14
580,33.6974,14,0,14
581,33.7322,14,0,14
582,33.6642,14,0,14
583,33.6902,14,0,14
584,33.7224,14,0,14
585,33.6819,14,0,14
586,33.7205,14,0,14
587,33.7095,14,0,14
588,33.7033,14,0,14
589,33.7145,14,0,14
590,33.7729,14,0,14
591,33.7865,14,0,14
592,33.8559,14,0,14
593,33.9749,14,0,14
594,33.8278,14,0,14
595,33.8528,14,0,14
596,33.8628,14,0,14
597,33.8199,14,0,14
598,33.8647,14,0,14
599,33.6285,13,0,13
600,33.5538,13,0,13
601,33.5317,13,0,13
602,33.5379,13,0,13
603,33.5183,13,0,13
604,33.5124,13,0,13
605,33.5879,13,0,13
606,33.5732,13,0,13
607,33.6595,13,0,13
608,33.6733,13,0,13
609,33.6719,13,0,13
610,33.6630,13,0,13
611,33.6647,13,0,13
612,33.7749,13,0,13
613,33.7849,13,0,13
614,33.7481,13,0,13
615,33.7534,13,0,13
616,33.7803,13,0,13
617,33.7858,13,0,13
618,33.7541,13,0,13
619,33.7491,13,0,13
620,107.6672,14,2,12
621,33.7019,14,0,14
622,33.4613,14,0,14
623,33.4642,14,0,14
624,33.4425,14,0,14
625,33.3769,14,0,14
626,33.4029,14,0,14
627,33.3865,14,0,14
628,33.4077,14,0,14
629,33.4313,14,0,14
630,33.4151,14,0,14
631,33.4277,14,0,14
632,33.4074,14,0,14
633,33.4513,14,0,14
634,33.4351,14,0,14
635,33.4122,14,0,14
636,33.6142,14,0,14
637,33.2804,13,0,13
638,33.2656,13,0,13
639,60.9691,13,1,12
640,33.1724,13,0,13
641,33.1221,13,0,13
642,33.0992,13,0,13
643,33.0648,13,0,13
644,33.0770,13,0,13
645,33.1328,13,0,13
646,33.1111,13,0,13
647,33.0877,13,0,13
648,33.0803,13,0,13
649,33.0982,13,0,13
650,33.1008,13,0,13
651,33.1020,13,0,13
652,33.0918,13,0,13
653,33.0911,13,0,13
654,33.1295,13,0,13
655,33.1626,13,0,13
656,33.1497,13,0,13
657,33.2460,13,0,13
658,33.1550,13,0,13
659,33.1292,13,0,13
660,33.2019,13,0,13
661,33.1800,13,0,13
662,33.2036,13,0,13
663,33.1786,13,0,13
664,33.2255,13,0,13
665,33.1919,13,0,13
666,33.1957,13,0,13
667,33.1852,13,0,13
668,33.1907,13,0,13
669,33.2487,13,0,13
670,33.2258,13,0,13
671,33.2499,13,0,13
672,33.2496,13,0,13
673,33.2451,13,0,13
674,33.3111,13,0,13
675,33.2484,13,0,13
676,33.3385,13,0,13
677,33.2990,13,0,13
678,33.2794,13,0,13
679,33.3552,13,0,13
680,33.3114,13,0,13
681,33.3045,13,0,13
682,33.3040,13,0,13
683,33.3004,13,0,13
684,33.3278,13,0,13
685,33.3316,13,0,13
686,33.3204,13,0,13
687,33.3393,13,0,13
688,33.1786,12,0,12
689,33.0768,12,0,12
690,33.0851,12,0,12
691,33.0856,12,0,12
692,33.1016,12,0,12
693,148.4144,13,2,11
694,33.9642,13,0,13
695,33.8414,13,0,13
696,33.8440,13,0,13
697,33.8321,13,0,13
698,33.7574,13,0,13
699,33.7906,13,0,13
700,33.0453,12,0,12
701,33.1061,12,0,12
702,33.1151,12,0,12
703,33.1051,12,0,12
704,33.1383,12,0,12
705,33.1225,12,0,12
706,33.1590,12,0,12
707,33.2019,12,0,12
708,33.1924,12,0,12
709,33.1903,12,0,12
710,33.1664,12,0,12
711,33.1674,12,0,12
712,33.2379,12,0,12
713,33.2034,12,0,12
714,33.2193,12,0,12
715,33.2150,12,0,12
716,33.1910,12,0,12
717,33.2153,12,0,12
718,33.2332,12,0,12
719,33.2229,12,0,12
720,33.2358,12,0,12
721,34.2314,12,0,12
722,33.2632,12,0,12
723,33.2367,12,0,12
724,33.2565,12,0,12
725,33.2611,12,0,12
726,33.2601,12,0,12
727,33.2808,12,0,12
728,33.2870,12,0,12
729,33.2875,12,0,12
730,33.2885,12,0,12
731,33.2999,12,0,12
732,33.2916,12,0,12
733,33.3314,12,0,12
734,33.3099,12,0,12
735,33.3295,12,0,12
736,33.3838,12,0,12
737,33.3502,12,0,12
738,33.3295,12,0,12
739,33.4032,12,0,12
740,33.3405,12,0,12
741,33.3908,12,0,12
742,33.4444,12,0,12
743,33.3886,12,0,12
744,33.4089,12,0,12
745,33.4027,12,0,12
746,33.4711,12,0,12
747,33.3955,12,0,12
748,33.3831,12,0,12
749,33.4322,12,0,12
750,33.4203,12,0,12
751,33.4530,12,0,12
752,32.6853,11,0,11
753,32.5921,11,0,11
754,32.5677,11,0,11
755,32.6035,11,0,11
756,32.6068,11,0,11
757,32.6047,11,0,11
758,32.6078,11,0,11
759,32.6185,11,0,11
760,32.6567,11,0,11
761,32.6385,11,0,11
762,32.6207,11,0,11
763,32.6324,11,0,11
764,32.6486,11,0,11
765,32.7539,11,0,11
766,32.6767,11,0,11
767,32.6369,11,0,11
768,32.6760,11,0,11
769,32.6872,11,0,11
770,32.7199,11,0,11
771,32.6586,11,0,11
772,32.6896,11,0,11
773,32.6803,11,0,11
774,32.6798,11,0,11
775,32.7291,11,0,11
776,172.2515,12,2,10
777,33.3383,12,0,12
778,33.2298,12,0,12
779,33.2487,12,0,12
780,33.1867,12,0,12
781,33.1976,12,0,12
782,33.1709,12,0,12
783,33.1755,12,0,12
784,33.2315,12,0,12
785,33.2098,12,0,12
786,33.2367,12,0,12
787,33.2499,12,0,12
788,33.2398,12,0,12
789,33.2706,12,0,12
790,33.2716,12,0,12
791,33.2782,12,0,12
792,33.3004,12,0,12
793,33.2587,12,0,12
794,33.2355,12,0,12
795,33.2484,12,0,12
796,33.3505,12,0,12
797,33.2453,12,0,12
798,33.3135,12,0,12
799,33.2699,12,0,12
800,33.3388,12,0,12
801,33.3300,12,0,12
802,33.3517,12,0,12
803,33.3805,12,0,12
804,33.3507,12,0,12
805,33.3409,12,0,12
806,33.0846,11,0,11
807,33.0019,11,0,11
808,32.9983,11,0,11
809,33.0818,11,0,11
810,33.0436,11,0,11
811,33.0601,11,0,11
812,33.0646,11,0,11
813,33.0877,11,0,11
814,33.0698,11,0,11
815,33.0846,11,0,11
816,33.0892,11,0,11
817,33.1731,11,0,11
818,33.1929,11,0,11
819,33.1297,11,0,11
820,113.6901,12,2,10
821,33.0544,12,0,12
822,32.8586,12,0,12
823,32.8360,12,0,12
824,32.8498,12,0,12
825,32.7859,12,0,12
826,32.8081,12,0,12
827,32.7744,12,0,12
828,32.7883,12,0,12
829,32.8672,12,0,12
830,32.7952,12,0,12
831,32.8426,12,0,12
832,32.8104,12,0,12
833,32.8541,12,0,12
834,32.8567,12,0,12
835,32.8684,12,0,12
836,32.9232,12,0,12
837,32.8953,12,0,12
838,32.8877,12,0,12
839,32.9056,12,0,12
840,32.9866,12,0,12
841,32.9363,12,0,12
842,32.9611,12,0,12
843,32.9564,12,0,12
844,32.9530,12,0,12
845,32.9621,12,0,12
846,32.9762,12,0,12
847,33.0174,12,0,12
848,33.0245,12,0,12
849,32.9804,12,0,12
850,33.0045,12,0,12
851,33.0393,12,0,12
852,33.0346,12,0,12
853,33.0234,12,0,12
854,33.0453,12,0,12
855,33.1025,12,0,12
856,33.0307,12,0,12
857,33.0172,12,0,12
858,33.0424,12,0,12
859,33.0496,12,0,12
860,33.0901,12,0,12
861,33.1135,12,0,12
862,33.0510,12,0,12
863,33.0956,12,0,12
864,75.5386,12,1,11
865,33.2439,12,0,12
866,33.1068,12,0,12
867,33.1547,12,0,12
868,33.1020,12,0,12
869,33.0489,12,0,12
870,33.0472,12,0,12
871,33.0648,12,0,12
872,33.0768,12,0,12
873,33.1259,12,0,12
874,33.0663,12,0,12
875,33.1244,12,0,12
876,33.1230,12,0,12
877,33.1380,12,0,12
878,33.1209,12,0,12
879,33.1881,12,0,12
880,33.1371,12,0,12
881,33.1309,12,0,12
882,33.1602,12,0,12
883,33.2131,12,0,12
884,32.9351,11,0,11
885,32.7263,11,0,11
886,32.7153,11,0,11
887,32.7134,11,0,11
888,32.7344,11,0,11
889,32.7499,11,0,11
890,32.7737,11,0,11
891,32.7682,11,0,11
892,32.7513,11,0,11
893,32.7809,11,0,11
894,32.7735,11,0,11
895,32.7547,11,0,11
896,32.7718,11,0,11
897,32.7673,11,0,11
898,32.7835,11,0,11
899,32.8040,11,0,11
900,32.8205,11,0,11
901,32.8050,11,0,11
902,32.8255,11,0,11
903,32.8376,11,0,11
904,32.8164,11,0,11
905,32.7935,11,0,11
906,32.8305,11,0,11
907,32.9452,11,0,11
908,32.9185,11,0,11
909,32.8603,11,0,11
910,32.8782,11,0,11
911,32.8610,11,0,11
912,32.9070,11,0,11
913,32.9380,11,0,11
914,32.9204,11,0,11
915,32.9161,11,0,11
916,32.9242,11,0,11
917,32.9652,11,0,11
918,171.1018,13,3,10
919,33.2747,13,0,13
920,33.1919,13,0,13
921,33.1953,13,0,13
922,33.1769,13,0,13
923,33.1588,13,0,13
924,33.1841,13,0,13
925,33.2606,13,0,13
926,33.2806,13,0,13
927,33.2015,13,0,13
928,33.2325,13,0,13
929,33.1945,13,0,13
930,33.2637,13,0,13
931,113.6589,14,2,12
932,33.3498,14,0,14
933,33.2308,14,0,14
934,33.1545,14,0,14
935,33.2193,14,0,14
936,33.1323,14,0,14
937,33.0963,14,0,14
938,33.1244,14,0,14
939,33.1826,14,0,14
940,33.2353,14,0,14
941,191.7553,17,4,13
942,32.9266,17,0,17
943,32.8798,17,0,17
944,32.8069,17,0,17
945,32.8114,17,0,17
946,32.8176,17,0,17
947,32.7644,17,0,17
948,32.8126,17,0,17
949,32.8059,17,0,17
950,32.8622,17,0,17
951,32.8708,17,0,17
952,33.4101,16,0,16
953,33.3719,16,0,16
954,33.5581,16,0,16
955,33.3629,16,0,16
956,33.3672,16,0,16
957,33.3595,16,0,16
958,33.4389,16,0,16
959,33.4663,16,0,16
960,33.4606,16,0,16
961,33.4539,16,0,16
962,33.4480,16,0,16
963,33.4811,16,0,16
964,33.4568,16,0,16
965,33.4823,16,0,16
966,33.5097,16,0,16
967,33.5531,16,0,16
968,33.5739,16,0,16
969,33.5243,16,0,16
970,33.5526,16,0,16
971,33.5655,16,0,16
972,146.4062,18,2,16
973,32.9041,18,0,18
974,32.8612,18,0,18
975,32.8536,18,0,18
976,32.8693,18,0,18
977,32.8231,18,0,18
978,32.8221,18,0,18
979,32.8243,18,0,18
980,32.8307,18,0,18
981,32.8879,18,0,18
982,32.8946,18,0,18
983,32.9785,18,0,18
984,32.9618,18,0,18
985,32.9838,18,0,18
986,32.9964,18,0,18
987,32.9437,18,0,18
988,32.9442,18,0,18
989,32.9580,18,0,18
990,32.9776,18,0,18
991,105.3331,19,0,19
992,33.3447,19,0,19
993,33.1357,19,0,19
994,33.0832,19,0,19
995,33.0865,19,0,19
996,33.0646,19,0,19
997,33.0555,19,0,19
998,33.0510,19,0,19
999,33.0844,19,0,19
1000,33.1070,19,0,19
1001,32.7868,18,0,18
1002,33.2742,18,0,18
1003,32.7260,18,0,18
1004,32.7387,18,0,18
1005,32.8093,18,0,18
1006,32.7272,18,0,18
1007,32.7358,18,0,18
1008,32.7630,18,0,18
1009,32.8066,18,0,18
1010,32.8565,18,0,18
1011,32.7914,18,0,18
1012,32.7961,18,0,18
1013,32.7995,18,0,18
1014,32.8023,18,0,18
1015,32.9535,18,0,18
1016,32.8841,18,0,18
1017,32.9063,18,0,18
1018,32.8941,18,0,18
1019,32.9037,18,0,18
1020,32.8910,18,0,18
1021,32.9361,18,0,18
1022,32.8743,18,0,18
1023,32.9294,18,0,18
1024,32.9380,18,0,18
1025,32.9297,18,0,18
1026,32.9430,18,0,18
1027,33.0191,18,0,18
1028,32.9330,18,0,18
1029,32.9540,18,0,18
1030,32.9883,18,0,18
1031,33.0026,18,0,18
1032,33.0200,18,0,18
1033,32.8565,17,0,17
1034,32.8300,17,0,17
1035,32.7783,17,0,17
1036,32.7749,17,0,17
1037,32.7938,17,0,17
1038,32.7823,17,0,17
1039,32.8314,17,0,17
1040,32.8724,17,0,17
1041,32.8505,17,0,17
1042,32.8407,17,0,17
1043,32.8283,17,0,17
1044,32.8400,17,0,17
1045,32.8567,17,0,17
1046,32.8434,17,0,17
1047,32.8820,17,0,17
1048,32.8741,17,0,17
1049,32.9144,17,0,17
1050,33.3271,16,0,16
1051,33.3025,16,0,16
1052,33.2699,16,0,16
1053,33.3195,16,0,16
1054,33.3705,16,0,16
1055,33.2835,16,0,16
1056,33.3741,16,0,16
1057,33.4070,16,0,16
1058,33.4663,16,0,16
1059,33.4430,16,0,16
1060,33.4098,16,0,16
1061,33.4125,16,0,16
1062,33.4110,16,0,16
1063,33.4425,16,0,16
1064,33.4702,16,0,16
1065,33.4635,16,0,16
1066,33.4823,16,0,16
1067,33.5109,16,0,16
