step_id,dur(ms),running_reqs,resumed_reqs,raw_running
1,2601.6092,128,0,128
2,39.3176,128,0,128
3,34.4102,128,0,128
4,34.5128,128,0,128
5,34.4076,128,0,128
6,34.3966,128,0,128
7,34.4117,128,0,128
8,34.3592,128,0,128
9,34.4346,128,0,128
10,34.5044,128,0,128
11,34.3606,128,0,128
12,34.3893,128,0,128
13,34.3075,128,0,128
14,34.3225,128,0,128
15,34.4253,128,0,128
16,34.3537,128,0,128
17,34.4515,128,0,128
18,34.5287,128,0,128
19,34.4753,128,0,128
20,34.5242,128,0,128
21,34.5569,128,0,128
22,34.6820,128,0,128
23,34.5578,128,0,128
24,34.6701,128,0,128
25,34.7223,128,0,128
26,34.7042,128,0,128
27,34.6899,128,0,128
28,34.6637,128,0,128
29,34.6920,128,0,128
30,34.7385,128,0,128
31,34.7207,128,0,128
32,34.8492,128,0,128
33,34.7071,128,0,128
34,34.8279,128,0,128
35,34.7595,128,0,128
36,34.7660,128,0,128
37,34.7455,128,0,128
38,34.8597,128,0,128
39,34.7943,128,0,128
40,34.8592,128,0,128
41,34.8794,128,0,128
42,34.9777,128,0,128
43,34.9073,128,0,128
44,34.9376,128,0,128
45,34.9276,128,0,128
46,35.0857,128,0,128
47,34.9739,128,0,128
48,35.0208,128,0,128
49,35.0583,128,0,128
50,35.1155,128,0,128
51,35.0342,128,0,128
52,35.0730,128,0,128
53,35.1207,128,0,128
54,35.2004,128,0,128
55,35.2459,128,0,128
56,35.1493,128,0,128
57,35.1503,128,0,128
58,35.2452,128,0,128
59,35.2178,128,0,128
60,35.2378,128,0,128
61,35.1906,128,0,128
62,35.3646,128,0,128
63,35.2232,128,0,128
64,35.3429,128,0,128
65,35.2767,128,0,128
66,35.3377,128,0,128
67,35.2967,128,0,128
68,35.3343,128,0,128
69,35.3196,128,0,128
70,35.4390,128,0,128
71,35.3422,128,0,128
72,35.5256,128,0,128
73,35.5821,128,0,128
74,35.6984,128,0,128
75,35.6183,128,0,128
76,35.6028,128,0,128
77,35.6205,128,0,128
78,35.5754,128,0,128
79,35.6121,128,0,128
80,35.6112,128,0,128
81,35.6505,128,0,128
82,128.7549,128,0,128
83,36.1917,128,0,128
84,35.8965,128,0,128
85,35.8262,128,0,128
86,35.8331,128,0,128
87,35.9297,128,0,128
88,35.7952,128,0,128
89,35.8958,128,0,128
90,35.8894,128,0,128
91,35.9046,128,0,128
92,35.9757,128,0,128
93,36.0789,128,0,128
94,35.9516,128,0,128
95,36.0370,128,0,128
96,36.2484,128,0,128
97,36.1216,128,0,128
98,36.1633,128,0,128
99,36.0179,128,0,128
100,36.1793,128,0,128
101,36.2682,128,0,128
102,36.1912,128,0,128
103,36.1345,128,0,128
104,36.0718,128,0,128
105,36.1125,128,0,128
106,36.2208,128,0,128
107,36.2425,128,0,128
108,36.3088,128,0,128
109,36.4032,128,0,128
110,36.3770,128,0,128
111,36.3092,128,0,128
112,36.3727,128,0,128
113,36.2697,128,0,128
114,36.2585,128,0,128
115,36.2537,128,0,128
116,36.2225,128,0,128
117,36.3705,128,0,128
118,36.3245,128,0,128
119,36.3688,128,0,128
120,36.3836,128,0,128
121,36.3467,128,0,128
122,36.4153,128,0,128
123,36.4745,128,0,128
124,36.5655,128,0,128
125,36.5119,128,0,128
126,36.4611,128,0,128
127,36.5000,128,0,128
128,36.5894,128,0,128
129,36.6137,128,0,128
130,36.5818,128,0,128
131,36.5531,128,0,128
132,36.6344,128,0,128
133,36.6409,128,0,128
134,36.6831,128,0,128
135,36.6504,128,0,128
136,36.6123,128,0,128
137,36.6840,128,0,128
138,36.6545,128,0,128
139,36.7045,128,0,128
140,36.7649,128,0,128
141,36.7954,128,0,128
142,36.8195,128,0,128
143,36.7773,128,0,128
144,36.8080,128,0,128
145,36.8772,128,0,128
146,36.9503,128,0,128
147,36.9933,128,0,128
148,36.9611,128,0,128
149,37.0369,128,0,128
150,37.0479,128,0,128
151,37.1006,128,0,128
152,37.0491,128,0,128
153,37.0851,128,0,128
154,37.1838,128,0,128
155,37.1532,128,0,128
156,37.2050,128,0,128
157,37.1764,128,0,128
158,37.1571,128,0,128
159,37.2806,128,0,128
160,37.2310,128,0,128
161,37.1442,128,0,128
162,37.1757,128,0,128
163,37.1211,128,0,128
164,37.1466,128,0,128
165,37.2205,128,0,128
166,37.2407,128,0,128
167,37.2629,128,0,128
168,37.2865,128,0,128
169,37.3130,128,0,128
170,37.3242,128,0,128
171,37.2846,128,0,128
172,37.3449,128,0,128
173,37.4210,128,0,128
174,37.4172,128,0,128
175,37.3852,128,0,128
176,37.4310,128,0,128
177,37.4913,128,0,128
178,37.5111,128,0,128
179,37.5304,128,0,128
180,37.5514,128,0,128
181,37.5366,128,0,128
182,37.5755,128,0,128
183,37.5414,128,0,128
184,37.5919,128,0,128
185,37.6666,128,0,128
186,37.6451,128,0,128
187,37.6980,128,0,128
188,37.7145,128,0,128
189,37.7283,128,0,128
190,37.7688,128,0,128
191,37.7021,128,0,128
192,37.8084,128,0,128
193,37.7502,128,0,128
194,37.8094,128,0,128
195,37.8256,128,0,128
196,37.8480,128,0,128
197,37.8010,128,0,128
198,37.8408,128,0,128
199,37.8175,128,0,128
200,37.9379,128,0,128
201,37.9686,128,0,128
202,37.9555,128,0,128
203,37.9376,128,0,128
204,37.9832,128,0,128
205,38.0063,128,0,128
206,38.0173,128,0,128
207,38.0790,128,0,128
208,38.0688,128,0,128
209,38.1122,128,0,128
210,38.2392,128,0,128
211,38.1899,128,0,128
212,38.2798,128,0,128
213,38.2679,128,0,128
214,38.2507,128,0,128
215,38.2903,128,0,128
216,38.2514,128,0,128
217,38.4710,128,0,128
218,38.3172,128,0,128
219,38.4080,128,0,128
220,38.4007,128,0,128
221,38.4259,128,0,128
222,38.4552,128,0,128
223,38.4314,128,0,128
224,38.5067,128,0,128
225,38.4078,128,0,128
226,38.4007,128,0,128
227,38.4030,128,0,128
228,38.4305,128,0,128
229,38.4917,128,0,128
230,159.7626,128,0,128
231,39.2520,128,0,128
232,38.8198,128,0,128
233,38.7630,128,0,128
234,38.8114,128,0,128
235,38.7232,128,0,128
236,38.7385,128,0,128
237,38.6591,128,0,128
238,38.8336,128,0,128
239,38.6586,128,0,128
240,38.6705,128,0,128
241,38.7192,128,0,128
242,38.8684,128,0,128
243,38.7371,128,0,128
244,38.7692,128,0,128
245,38.8339,128,0,128
246,38.9824,128,0,128
247,38.9292,128,0,128
248,38.8262,128,0,128
249,38.8935,128,0,128
250,39.0456,128,0,128
251,38.9371,128,0,128
252,38.9509,128,0,128
253,38.9857,128,0,128
254,39.1269,128,0,128
255,39.0172,128,0,128
256,39.0530,128,0,128
257,39.0940,128,0,128
258,39.2463,128,0,128
259,39.1648,128,0,128
260,39.1147,128,0,128
261,39.0732,128,0,128
262,39.3150,128,0,128
263,39.1586,128,0,128
264,39.1676,128,0,128
265,39.2158,128,0,128
266,39.3453,128,0,128
267,39.2351,128,0,128
268,39.2210,128,0,128
269,39.3481,128,0,128
270,39.4094,128,0,128
271,39.3169,128,0,128
272,39.3515,128,0,128
273,39.4535,128,0,128
274,39.6149,128,0,128
275,39.5513,128,0,128
276,39.5396,128,0,128
277,39.5401,128,0,128
278,39.7048,128,0,128
279,39.5985,128,0,128
280,39.6318,128,0,128
281,39.7141,128,0,128
282,39.7882,128,0,128
283,39.6924,128,0,128
284,39.7062,128,0,128
285,39.6438,128,0,128
286,39.8293,128,0,128
287,39.7766,128,0,128
288,39.7868,128,0,128
289,39.7019,128,0,128
290,39.8200,128,0,128
291,39.6636,128,0,128
292,39.7444,128,0,128
293,39.7346,128,0,128
294,39.8924,128,0,128
295,39.7453,128,0,128
296,39.7189,128,0,128
297,39.7909,128,0,128
298,40.0252,128,0,128
299,39.8972,128,0,128
300,39.9368,128,0,128
301,39.8681,128,0,128
302,40.0636,128,0,128
303,39.9101,128,0,128
304,47.7643,127,0,127
305,39.6848,127,0,127
306,39.8195,127,0,127
307,39.7549,127,0,127
308,39.6748,127,0,127
309,45.7850,126,0,126
310,39.8066,126,0,126
311,39.7046,126,0,126
312,39.7196,126,0,126
313,45.2714,125,0,125
314,39.8057,125,0,125
315,39.6965,125,0,125
316,39.7294,125,0,125
317,45.7597,124,0,124
318,39.7966,124,0,124
319,39.6781,124,0,124
320,39.7029,124,0,124
321,47.3316,123,0,123
322,39.7670,123,0,123
323,39.6175,123,0,123
324,39.6767,123,0,123
325,39.6910,123,0,123
326,39.8200,123,0,123
327,48.9573,122,0,122
328,39.5892,122,0,122
329,39.6688,122,0,122
330,39.7468,122,0,122
331,39.6783,122,0,122
332,39.7425,122,0,122
333,50.4811,121,0,121
334,39.6597,121,0,121
335,39.4971,121,0,121
336,39.4423,121,0,121
337,39.4523,121,0,121
338,39.6187,121,0,121
339,39.5846,121,0,121
340,39.6173,121,0,121
341,48.6424,120,0,120
342,39.7871,120,0,120
343,50.5521,117,1,116
344,39.3968,117,0,117
345,65.4602,116,2,114
346,57.4248,116,2,114
347,46.2615,116,1,115
348,39.1767,116,0,116
349,39.1264,116,0,116
350,39.4216,116,0,116
351,39.0437,115,0,115
352,46.6881,115,1,114
353,48.9726,114,1,113
354,39.0561,113,0,113
355,38.7740,113,0,113
356,38.8148,113,0,113
357,38.6550,112,0,112
358,38.5783,111,0,111
359,38.3782,109,0,109
360,38.1947,109,0,109
361,38.1908,109,0,109
362,38.2559,109,0,109
363,38.3041,109,0,109
364,38.3167,109,0,109
365,38.5039,109,0,109
366,37.9331,108,0,108
367,37.8013,107,0,107
368,37.7741,107,0,107
369,37.5473,105,0,105
370,37.5123,104,0,104
371,37.5495,104,0,104
372,37.4560,104,0,104
